,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P2_1,P2_2,P2_3,cve_est,cve_mun,Cluster_km,Cluster_birch
65823,5,3,1,1,1,1,1,4,1,1,30,193,0,1
65824,1,3,1,1,1,1,1,2,1,1,30,193,0,1
65825,2,3,1,1,1,1,1,3,1,1,30,193,0,1
65826,3,3,1,1,1,1,1,6,1,1,30,193,0,1
65827,1,3,1,2,1,1,1,3,1,1,30,193,0,1
65828,3,2,1,1,1,1,1,4,1,1,30,193,0,1
65829,4,3,1,1,1,1,1,1,1,1,30,193,0,1
65830,1,2,1,2,1,1,1,2,1,1,30,193,0,1
65831,2,2,1,1,1,1,1,1,1,1,30,193,0,1
65832,3,3,1,1,1,1,1,6,1,1,30,193,0,1
65833,4,3,1,1,1,1,1,3,1,1,30,193,0,1
65834,1,3,1,1,1,1,1,2,1,1,30,193,0,1
65835,2,2,1,1,1,1,1,5,1,1,30,193,0,1
65836,3,2,2,1,1,1,1,3,1,1,30,193,0,1
65837,4,2,1,1,1,1,1,3,1,1,30,193,0,1
65838,5,2,1,1,1,1,1,6,1,1,30,193,0,1
65839,1,3,1,2,1,1,1,4,1,1,30,193,0,1
65840,2,3,1,1,1,1,1,3,1,1,30,193,0,1
65841,3,2,1,2,1,1,1,3,1,1,30,193,0,1
65842,4,2,2,2,1,1,1,7,1,1,30,193,0,1
65843,1,2,2,2,1,2,2,7,1,1,30,193,0,1
65844,2,1,2,2,1,2,2,2,1,1,30,193,0,1
65845,4,3,1,1,1,1,1,5,1,1,30,193,0,1
65846,2,2,2,2,1,1,1,3,1,1,30,193,0,1
65847,3,3,1,1,1,1,1,5,1,1,30,193,0,1
65848,4,2,2,1,1,1,1,4,1,1,30,193,0,1
65849,5,2,1,1,1,1,1,4,1,1,30,193,0,1
65850,1,3,1,1,1,1,1,4,1,1,30,193,0,1
65851,2,2,1,1,1,1,1,4,1,1,30,193,0,1
65852,3,3,1,1,1,1,1,2,1,1,30,193,0,1
65853,5,3,1,1,1,1,1,4,1,1,30,193,0,1
65854,1,3,1,1,1,1,1,2,1,1,30,193,0,1
65855,3,3,1,1,1,1,1,5,1,1,30,193,0,1
65856,4,3,1,1,1,1,1,3,1,1,30,193,0,1
65857,5,3,1,1,1,1,1,3,1,1,30,193,0,1
65858,1,3,1,1,1,1,1,5,1,1,30,193,0,1
65859,14,2,1,1,1,1,1,3,1,1,30,3,2,3
65860,16,2,1,1,1,1,1,2,1,1,30,3,2,3
65861,17,2,1,1,1,1,2,1,1,1,30,3,2,3
65862,18,3,2,1,2,1,1,2,1,1,30,3,2,3
65863,19,2,1,1,1,1,1,2,1,1,30,3,2,3
65864,1,2,1,1,1,1,2,5,1,1,30,26,3,2
65865,3,3,1,1,1,1,1,3,1,1,30,26,3,2
65866,4,2,1,1,1,1,1,5,1,1,30,26,3,2
65867,1,3,1,2,1,1,1,1,1,1,30,26,3,2
65868,2,3,1,1,1,1,1,3,1,1,30,26,3,2
65869,3,3,1,1,1,1,1,4,1,1,30,26,3,2
65870,5,3,1,1,1,1,1,2,1,1,30,26,3,2
65871,1,3,2,2,1,1,1,3,1,1,30,39,3,2
65872,2,3,1,2,1,1,1,2,1,1,30,39,3,2
65873,3,2,6,2,1,1,1,3,1,1,30,39,3,2
65874,4,2,6,2,1,1,1,4,1,1,30,39,3,2
65875,5,2,1,2,1,1,1,4,1,1,30,39,3,2
65876,1,2,1,1,1,1,1,6,1,1,30,40,3,2
65877,2,3,1,1,1,1,1,3,1,1,30,40,3,2
65878,4,2,1,1,1,1,1,4,1,1,30,40,3,2
65879,5,2,1,1,1,1,2,3,1,1,30,40,3,2
65880,1,3,1,1,1,1,1,5,1,1,30,61,3,2
65881,2,3,1,1,1,1,1,3,2,2,30,61,3,2
65882,3,3,1,1,1,1,1,3,1,1,30,61,3,2
65883,4,2,1,1,1,1,1,3,1,1,30,61,3,2
65884,5,2,1,1,1,1,1,3,1,1,30,61,3,2
65885,7,3,1,1,1,1,1,3,1,1,30,61,3,2
65886,8,3,1,1,1,1,1,7,1,1,30,61,3,2
65887,10,2,1,1,1,1,1,1,1,1,30,61,3,2
65888,11,2,1,1,1,1,1,3,1,1,30,61,3,2
65889,12,2,4,5,2,2,2,1,1,1,30,61,3,2
65890,13,3,1,1,1,1,1,3,1,1,30,61,3,2
65891,14,2,2,1,1,1,2,1,1,1,30,61,3,2
65892,4,3,1,1,1,1,1,5,1,1,30,193,0,1
65893,5,3,1,1,1,1,1,2,1,1,30,193,0,1
65894,1,3,1,2,1,1,2,4,1,1,30,193,0,1
65895,3,2,1,2,1,1,1,1,1,1,30,193,0,1
65896,4,2,1,2,1,2,2,5,1,1,30,193,0,1
65897,5,2,1,2,1,1,2,3,1,1,30,193,0,1
65898,1,2,1,2,1,1,2,1,1,1,30,193,0,1
65899,2,2,1,2,1,1,2,5,2,2,30,193,0,1
65900,5,2,1,2,1,1,1,6,1,1,30,193,0,1
65901,1,1,2,2,1,1,1,4,1,1,30,193,0,1
65902,2,2,1,2,1,1,1,4,1,1,30,193,0,1
65903,3,2,2,2,1,1,1,4,1,1,30,193,0,1
65904,4,2,2,2,1,1,1,6,1,1,30,193,0,1
65905,5,1,2,2,1,1,2,4,1,1,30,193,0,1
65906,1,2,1,2,1,1,1,4,1,1,30,193,0,1
65907,2,2,2,2,1,1,1,4,1,1,30,193,0,1
65908,3,2,1,2,1,1,1,5,1,1,30,193,0,1
65909,4,1,2,5,1,1,2,1,1,1,30,193,0,1
65910,5,2,1,2,1,1,1,2,1,1,30,193,0,1
65911,1,3,2,2,1,1,1,6,2,2,30,193,0,1
65912,2,2,2,2,1,1,1,3,1,1,30,193,0,1
65913,4,2,2,2,1,1,2,1,1,1,30,193,0,1
65914,5,2,1,2,1,2,2,6,1,1,30,193,0,1
65915,1,2,1,2,1,1,1,5,1,1,30,193,0,1
65916,2,1,1,2,1,1,2,4,1,1,30,193,0,1
65917,3,2,1,2,1,1,1,3,1,1,30,193,0,1
65918,5,1,2,2,1,2,1,2,1,1,30,193,0,1
65919,1,3,1,1,1,1,1,3,1,1,30,193,0,1
65920,2,2,1,1,1,1,1,4,1,1,30,193,0,1
65921,3,3,1,1,1,1,1,4,1,1,30,193,0,1
65922,4,2,1,1,1,1,1,5,1,1,30,193,0,1
65923,5,3,1,1,1,1,1,1,1,1,30,193,0,1
65924,1,3,1,2,1,1,1,6,1,1,30,193,0,1
65925,2,2,1,2,1,1,1,3,1,1,30,193,0,1
65926,3,2,1,2,1,1,1,5,1,1,30,193,0,1
65927,2,3,1,1,1,1,1,3,1,1,30,193,0,1
65928,3,3,1,1,1,1,1,5,1,1,30,193,0,1
65929,4,3,1,1,1,1,1,3,1,1,30,193,0,1
65930,1,3,1,1,1,1,1,2,1,1,30,193,0,1
65931,3,3,1,1,1,1,1,4,1,1,30,193,0,1
65932,5,3,1,1,1,1,1,3,1,1,30,193,0,1
65933,1,3,1,1,1,1,1,3,1,1,30,193,0,1
65934,2,3,1,1,1,1,1,4,1,1,30,193,0,1
65935,4,3,1,1,1,2,1,1,1,1,30,193,0,1
65936,1,2,2,2,1,1,2,2,1,1,30,193,0,1
65937,3,2,1,2,1,1,1,1,1,1,30,193,0,1
65938,4,2,2,2,1,2,2,2,1,1,30,193,0,1
65939,5,2,2,2,1,1,1,3,1,1,30,193,0,1
65940,1,2,2,5,1,1,1,4,1,1,30,193,0,1
65941,2,2,1,2,1,2,1,5,1,1,30,193,0,1
65942,3,2,2,2,1,1,1,5,1,1,30,193,0,1
65943,4,2,1,2,1,1,1,2,1,1,30,193,0,1
65944,5,3,1,2,1,1,1,3,1,1,30,193,0,1
65945,1,3,1,1,1,1,1,7,1,1,30,193,0,1
65946,2,3,1,1,1,1,1,2,1,1,30,193,0,1
65947,4,3,1,1,1,1,1,1,1,1,30,193,0,1
65948,5,3,1,1,1,1,1,4,1,1,30,193,0,1
65949,1,3,1,1,1,1,2,1,1,1,30,193,0,1
65950,2,3,1,1,1,1,2,4,1,1,30,193,0,1
65951,3,3,1,1,1,1,1,4,1,1,30,193,0,1
65952,4,3,1,1,1,1,1,4,1,1,30,193,0,1
65953,5,3,1,1,1,1,1,3,1,1,30,193,0,1
65954,2,3,1,1,1,1,1,6,1,1,30,193,0,1
65955,4,3,1,1,1,1,1,2,1,1,30,193,0,1
65956,15,3,6,1,1,1,1,5,1,1,30,61,3,2
65957,16,3,6,1,1,2,2,3,1,1,30,61,3,2
65958,17,3,1,1,1,1,1,1,1,1,30,61,3,2
65959,18,2,1,1,1,1,1,4,1,1,30,61,3,2
65960,19,3,1,1,1,1,1,2,1,1,30,61,3,2
65961,20,3,1,1,1,1,1,1,1,1,30,61,3,2
65962,1,2,1,1,1,1,1,2,1,1,30,61,3,2
65963,2,2,1,1,1,1,1,2,1,1,30,61,3,2
65964,4,3,1,1,1,1,1,3,1,1,30,61,3,2
65965,5,1,2,1,1,1,1,4,1,1,30,61,3,2
65966,6,2,2,2,1,1,1,5,1,1,30,61,3,2
65967,7,3,1,1,1,1,1,3,1,1,30,61,3,2
65968,8,2,1,1,1,1,1,2,1,1,30,61,3,2
65969,9,2,2,2,1,1,2,1,1,1,30,61,3,2
65970,10,1,2,1,1,1,2,3,1,1,30,61,3,2
65971,11,2,1,1,1,1,2,2,1,1,30,61,3,2
65972,12,2,1,1,1,1,1,2,1,1,30,61,3,2
65973,13,2,6,1,1,1,2,1,1,1,30,61,3,2
65974,14,2,2,2,1,2,2,4,1,1,30,61,3,2
65975,15,2,1,1,1,1,1,2,1,1,30,61,3,2
65976,16,2,2,1,1,1,1,3,1,1,30,61,3,2
65977,17,3,1,1,1,1,1,5,1,1,30,61,3,2
65978,18,2,1,1,1,1,1,2,1,1,30,61,3,2
65979,19,3,1,1,1,1,1,5,1,1,30,61,3,2
65980,3,2,6,1,1,2,2,6,1,1,30,68,0,1
65981,4,2,1,1,1,1,2,3,1,1,30,68,0,1
65982,5,2,1,1,1,1,1,5,1,1,30,68,0,1
65983,2,3,1,1,1,1,1,5,1,1,30,85,0,1
65984,3,2,1,1,1,1,1,5,1,1,30,85,0,1
65985,4,2,1,1,1,2,2,2,1,1,30,85,0,1
65986,5,2,1,1,1,1,1,2,1,1,30,85,0,1
65987,1,3,1,1,1,1,1,3,1,1,30,85,0,1
65988,2,3,1,1,1,1,1,2,1,1,30,85,0,1
65989,3,2,1,1,1,1,1,4,1,1,30,85,0,1
65990,4,3,1,1,1,1,1,3,1,1,30,85,0,1
65991,5,3,1,1,1,1,1,8,1,1,30,85,0,1
65992,4,2,1,2,1,1,1,5,1,1,30,193,0,1
65993,5,2,1,2,1,1,1,3,1,1,30,193,0,1
65994,1,2,1,2,1,1,1,3,1,1,30,193,0,1
65995,2,2,1,2,1,1,1,3,1,1,30,193,0,1
65996,4,2,2,2,1,1,2,6,1,1,30,193,0,1
65997,5,2,1,2,1,1,1,4,1,1,30,193,0,1
65998,1,2,1,1,1,1,1,4,1,1,30,193,0,1
65999,2,2,1,1,1,1,1,3,1,1,30,193,0,1
66000,3,2,1,1,1,1,1,2,1,1,30,193,0,1
66001,5,3,1,1,1,1,1,1,1,1,30,193,0,1
66002,1,3,1,1,1,1,1,4,1,1,30,193,0,1
66003,2,3,1,1,1,1,2,1,1,1,30,193,0,1
66004,4,3,1,1,1,1,1,5,1,1,30,193,0,1
66005,5,3,1,1,1,1,1,4,1,1,30,193,0,1
66006,1,3,1,1,1,1,1,4,1,1,30,193,0,1
66007,2,3,1,1,1,1,1,3,1,1,30,193,0,1
66008,3,3,1,1,1,1,1,2,1,1,30,193,0,1
66009,4,3,1,1,1,1,1,4,1,1,30,193,0,1
66010,5,3,1,1,1,1,1,2,1,1,30,193,0,1
66011,1,2,1,1,1,1,1,2,1,1,30,193,0,1
66012,2,3,1,1,1,1,1,4,1,1,30,193,0,1
66013,5,2,1,1,1,1,1,2,1,1,30,193,0,1
66014,1,3,1,1,1,1,1,3,1,1,30,193,0,1
66015,2,3,1,1,1,1,1,6,1,1,30,193,0,1
66016,3,3,1,1,1,1,1,10,1,1,30,193,0,1
66017,4,3,1,1,1,1,1,1,1,1,30,193,0,1
66018,1,2,1,2,1,1,1,6,1,1,30,193,0,1
66019,2,2,1,2,1,1,1,3,1,1,30,193,0,1
66020,3,2,2,2,1,1,1,1,1,1,30,193,0,1
66021,4,2,2,2,1,2,2,1,1,1,30,193,0,1
66022,5,2,1,2,1,1,1,1,1,1,30,193,0,1
66023,1,2,1,2,1,2,2,3,1,1,30,193,0,1
66024,5,3,1,1,1,1,1,1,1,1,30,193,0,1
66025,2,3,1,1,1,1,1,3,1,1,30,193,0,1
66026,3,3,1,1,1,1,1,4,1,1,30,193,0,1
66027,5,3,1,1,1,1,2,3,1,1,30,193,0,1
66028,2,3,1,1,1,1,1,4,1,1,30,193,0,1
66029,3,3,1,1,1,1,1,6,1,1,30,193,0,1
66030,4,3,1,1,1,1,1,2,1,1,30,193,0,1
66031,5,3,1,1,1,1,1,1,1,1,30,193,0,1
66032,1,2,2,2,1,2,2,3,1,1,30,193,0,1
66033,2,3,2,2,1,1,1,6,1,1,30,193,0,1
66034,4,2,1,2,1,1,1,3,1,1,30,193,0,1
66035,5,2,1,2,1,1,1,5,1,1,30,193,0,1
66036,1,2,1,2,1,1,1,4,1,1,30,193,0,1
66037,2,2,1,2,1,1,1,4,1,1,30,193,0,1
66038,3,2,2,2,1,1,2,2,1,1,30,193,0,1
66039,4,2,1,2,1,1,1,9,1,1,30,193,0,1
66040,5,2,1,2,1,1,1,2,1,1,30,193,0,1
66041,1,2,1,2,1,1,1,5,1,1,30,193,0,1
66042,2,2,1,1,1,1,1,3,1,1,30,193,0,1
66043,3,2,2,2,1,1,2,2,1,1,30,193,0,1
66044,5,2,2,1,1,2,2,4,1,1,30,193,0,1
66045,1,2,2,2,1,1,2,2,1,1,30,193,0,1
66046,2,3,1,1,1,1,1,2,1,1,30,193,0,1
66047,3,2,2,2,1,1,1,6,1,1,30,193,0,1
66048,4,1,4,2,1,1,1,8,1,1,30,193,0,1
66049,5,3,6,2,1,1,1,5,1,1,30,193,0,1
66050,1,3,1,2,1,1,1,6,1,1,30,193,0,1
66051,2,3,1,2,1,1,1,4,1,1,30,193,0,1
66052,3,1,1,1,1,1,2,5,1,1,30,193,0,1
66053,5,3,1,2,1,1,1,5,1,1,30,193,0,1
66054,1,3,1,1,1,1,1,4,1,1,30,193,0,1
66055,2,3,1,1,1,1,1,5,1,1,30,193,0,1
66056,3,3,1,1,1,1,1,5,1,1,30,193,0,1
66057,4,3,1,1,1,1,1,3,1,1,30,193,0,1
66058,8,3,1,1,1,1,1,7,1,1,30,102,0,1
66059,9,3,1,1,1,1,1,4,1,1,30,102,0,1
66060,10,3,1,1,1,1,1,4,1,1,30,102,0,1
66061,11,3,1,1,1,1,1,4,1,1,30,102,0,1
66062,13,2,1,1,1,1,1,4,1,1,30,102,0,1
66063,14,2,6,2,1,1,1,3,1,1,30,102,0,1
66064,16,2,1,1,1,1,1,5,1,1,30,102,0,1
66065,17,2,2,1,1,1,2,1,1,1,30,102,0,1
66066,18,2,1,1,1,1,2,3,1,1,30,102,0,1
66067,19,2,1,1,1,1,2,4,1,1,30,102,0,1
66068,20,3,1,1,1,1,1,4,1,1,30,102,0,1
66069,1,2,1,1,1,1,2,4,1,1,30,109,0,1
66070,3,3,1,1,1,1,1,2,1,1,30,109,0,1
66071,4,2,1,1,1,1,1,4,1,1,30,109,0,1
66072,5,3,1,1,1,1,1,5,1,1,30,109,0,1
66073,6,3,1,1,1,1,1,1,1,1,30,109,0,1
66074,8,3,6,1,1,1,1,3,1,1,30,109,0,1
66075,9,2,6,1,1,1,2,1,1,1,30,109,0,1
66076,11,2,1,1,1,1,1,3,1,1,30,109,0,1
66077,12,2,6,1,1,2,2,3,1,1,30,109,0,1
66078,14,3,6,1,1,1,1,5,1,1,30,109,0,1
66079,17,3,6,1,1,1,1,6,1,1,30,109,0,1
66080,18,2,1,1,1,1,1,1,1,1,30,109,0,1
66081,19,1,1,1,1,1,1,3,1,1,30,109,0,1
66082,20,2,1,1,1,1,1,1,1,1,30,109,0,1
66083,1,3,1,1,1,1,1,5,2,2,30,115,0,1
66084,4,2,2,1,1,1,1,2,1,1,30,115,0,1
66085,5,3,1,1,1,1,1,4,1,1,30,115,0,1
66086,1,2,1,1,1,1,1,6,1,1,30,115,0,1
66087,2,2,1,1,1,1,1,3,1,1,30,115,0,1
66088,3,2,2,2,1,1,2,2,1,1,30,193,0,1
66089,4,2,1,2,1,1,1,2,1,1,30,193,0,1
66090,5,2,1,2,1,1,1,3,1,1,30,193,0,1
66091,1,3,1,1,1,1,1,2,1,1,30,193,0,1
66092,2,3,1,1,1,1,1,4,1,1,30,193,0,1
66093,5,3,1,1,1,1,1,2,1,1,30,193,0,1
66094,1,3,1,1,1,1,1,4,1,1,30,193,0,1
66095,2,3,1,1,1,1,1,4,1,1,30,193,0,1
66096,4,3,1,1,1,1,1,4,1,1,30,193,0,1
66097,5,2,1,1,1,1,2,4,1,1,30,193,0,1
66098,2,2,1,1,1,1,1,8,1,1,30,193,0,1
66099,4,3,1,1,1,1,1,2,1,1,30,193,0,1
66100,5,3,1,1,1,1,1,7,1,1,30,193,0,1
66101,1,3,1,1,1,1,1,2,1,1,30,193,0,1
66102,2,3,1,1,1,1,1,3,1,1,30,193,0,1
66103,3,3,1,1,1,1,1,3,1,1,30,193,0,1
66104,4,3,1,1,1,1,1,3,1,1,30,193,0,1
66105,1,3,1,1,1,1,1,2,1,1,30,193,0,1
66106,3,2,1,1,1,1,1,2,1,1,30,193,0,1
66107,4,2,1,1,1,1,1,3,1,1,30,193,0,1
66108,5,2,1,1,1,1,1,1,1,1,30,193,0,1
66109,3,3,1,1,1,1,1,1,1,1,30,193,0,1
66110,4,3,1,1,1,1,1,4,1,1,30,193,0,1
66111,5,2,1,1,1,1,1,5,1,1,30,193,0,1
66112,1,3,1,1,1,1,1,4,1,1,30,193,0,1
66113,3,2,1,2,1,1,1,4,1,1,30,193,0,1
66114,4,2,2,2,1,2,2,1,1,1,30,193,0,1
66115,5,2,2,2,1,2,2,2,1,1,30,193,0,1
66116,1,3,1,2,1,2,2,6,1,1,30,193,0,1
66117,5,3,1,1,1,1,1,4,1,1,30,193,0,1
66118,1,3,1,1,1,1,1,3,1,1,30,193,0,1
66119,2,3,1,1,1,1,1,5,1,1,30,193,0,1
66120,3,3,1,1,1,1,1,5,1,1,30,193,0,1
66121,5,3,1,1,1,1,1,3,1,1,30,193,0,1
66122,1,3,1,1,1,1,1,4,1,1,30,193,0,1
66123,2,3,1,1,1,1,1,8,1,1,30,193,0,1
66124,3,3,1,1,1,1,1,2,1,1,30,193,0,1
66125,4,3,1,1,1,1,1,5,1,1,30,193,0,1
66126,5,3,1,1,1,1,1,2,1,1,30,193,0,1
66127,1,3,1,1,1,1,2,1,1,1,30,193,0,1
66128,2,3,1,1,1,1,1,6,1,1,30,193,0,1
66129,4,3,1,1,1,1,1,3,1,1,30,193,0,1
66130,5,3,1,1,1,1,1,4,1,1,30,193,0,1
66131,2,3,1,1,1,1,1,3,1,1,30,193,0,1
66132,3,3,1,1,1,1,1,5,1,1,30,193,0,1
66133,5,3,1,1,1,1,1,3,1,1,30,193,0,1
66134,1,1,1,1,1,2,1,2,1,1,30,193,0,1
66135,2,3,1,1,1,1,1,1,1,1,30,193,0,1
66136,4,1,2,1,1,2,2,3,1,1,30,193,0,1
66137,5,3,1,1,1,1,1,4,1,1,30,193,0,1
66138,2,3,1,1,1,1,1,3,1,1,30,193,0,1
66139,4,2,1,1,1,1,2,2,1,1,30,193,0,1
66140,2,2,1,1,1,1,1,4,1,1,30,193,0,1
66141,3,2,1,1,1,1,1,4,1,1,30,193,0,1
66142,4,3,1,1,1,1,1,2,1,1,30,193,0,1
66143,5,2,1,1,1,1,1,5,1,1,30,193,0,1
66144,2,3,1,1,1,1,1,2,1,1,30,193,0,1
66145,3,2,1,1,1,1,1,5,1,1,30,193,0,1
66146,1,3,1,1,1,1,1,1,1,1,30,85,0,1
66147,2,3,1,1,1,1,1,7,2,2,30,85,0,1
66148,3,2,1,1,1,1,1,4,1,1,30,85,0,1
66149,4,2,1,1,1,1,2,3,1,1,30,85,0,1
66150,5,2,1,1,1,1,2,6,1,1,30,85,0,1
66151,1,3,1,1,1,1,1,5,1,1,30,85,0,1
66152,2,3,1,1,1,1,2,5,1,1,30,85,0,1
66153,3,3,1,1,1,1,2,1,1,1,30,85,0,1
66154,4,3,1,1,1,1,1,6,1,1,30,85,0,1
66155,5,3,1,1,1,1,1,4,1,1,30,85,0,1
66156,1,3,1,1,1,1,1,2,1,1,30,102,0,1
66157,2,3,1,1,1,1,1,3,1,1,30,102,0,1
66158,4,2,2,1,1,1,2,2,1,1,30,102,0,1
66159,5,3,1,1,1,1,1,1,1,1,30,102,0,1
66160,6,3,1,1,1,2,2,3,1,1,30,102,0,1
66161,7,3,1,1,1,1,1,3,1,1,30,102,0,1
66162,8,3,1,1,1,1,2,3,1,1,30,102,0,1
66163,9,2,1,1,1,1,2,4,1,1,30,102,0,1
66164,11,3,1,1,1,1,1,5,1,1,30,102,0,1
66165,12,2,2,1,1,1,2,4,1,1,30,102,0,1
66166,13,2,1,1,1,1,1,2,1,1,30,102,0,1
66167,14,3,1,1,1,1,1,2,1,1,30,102,0,1
66168,16,3,1,1,1,1,1,4,1,1,30,102,0,1
66169,17,3,2,1,1,1,2,4,1,1,30,102,0,1
66170,18,2,6,5,1,2,2,1,1,1,30,102,0,1
66171,20,2,1,1,1,1,1,5,1,1,30,102,0,1
66172,1,3,2,1,1,1,1,3,1,1,30,102,0,1
66173,2,3,1,1,1,1,1,4,1,1,30,102,0,1
66174,3,2,1,1,1,2,2,2,1,1,30,102,0,1
66175,4,2,1,1,1,1,1,4,1,1,30,102,0,1
66176,6,3,1,1,1,1,1,4,1,1,30,102,0,1
66177,2,2,1,2,1,1,1,3,1,1,30,193,0,1
66178,3,2,1,2,1,1,1,1,1,1,30,193,0,1
66179,4,3,1,2,1,1,1,5,1,1,30,193,0,1
66180,5,2,1,2,1,1,2,2,1,1,30,193,0,1
66181,1,2,1,2,1,1,1,5,1,1,30,193,0,1
66182,3,2,1,2,1,1,1,1,1,1,30,193,0,1
66183,4,3,1,1,1,1,1,4,1,1,30,193,0,1
66184,5,3,1,2,1,1,1,3,1,1,30,193,0,1
66185,1,3,1,2,1,1,1,1,1,1,30,193,0,1
66186,2,2,1,1,1,1,1,5,1,1,30,193,0,1
66187,4,2,1,1,1,1,2,2,1,1,30,193,0,1
66188,5,3,1,1,1,1,1,5,1,1,30,193,0,1
66189,2,3,1,1,1,1,2,4,1,1,30,193,0,1
66190,4,3,1,1,1,1,1,4,1,1,30,193,0,1
66191,5,3,1,1,1,1,1,4,1,1,30,193,0,1
66192,1,3,1,1,1,1,1,6,1,1,30,193,0,1
66193,2,3,1,1,1,2,2,2,1,1,30,193,0,1
66194,3,3,1,1,1,1,2,3,1,1,30,193,0,1
66195,4,3,1,1,1,1,1,6,1,1,30,193,0,1
66196,5,3,1,1,1,1,1,3,1,1,30,193,0,1
66197,1,3,1,1,1,1,1,4,1,1,30,193,0,1
66198,2,3,1,1,1,1,1,5,1,1,30,193,0,1
66199,3,3,1,1,1,1,1,4,1,1,30,193,0,1
66200,4,3,1,1,1,1,1,2,1,1,30,193,0,1
66201,5,3,1,1,1,1,1,4,1,1,30,193,0,1
66202,1,3,1,1,1,1,1,2,1,1,30,193,0,1
66203,5,3,1,1,1,1,1,4,1,1,30,193,0,1
66204,1,2,1,1,1,1,2,5,1,1,30,193,0,1
66205,2,2,1,1,1,1,1,3,1,1,30,193,0,1
66206,4,3,1,1,1,1,1,3,1,1,30,193,0,1
66207,4,3,1,1,1,1,1,3,1,1,30,193,0,1
66208,3,3,1,1,1,1,1,4,1,1,30,193,0,1
66209,4,3,1,1,1,1,1,2,1,1,30,193,0,1
66210,5,3,1,1,1,1,2,3,1,1,30,193,0,1
66211,2,3,1,1,1,1,1,2,1,1,30,193,0,1
66212,5,3,1,1,1,1,1,3,1,1,30,193,0,1
66213,1,3,1,1,1,1,1,4,1,1,30,193,0,1
66214,2,3,1,1,1,1,1,4,1,1,30,193,0,1
66215,3,3,1,1,1,1,1,4,1,1,30,193,0,1
66216,4,3,1,1,1,1,1,5,1,1,30,193,0,1
66217,5,3,1,1,1,1,1,3,1,1,30,193,0,1
66218,1,3,1,1,1,1,1,4,1,1,30,193,0,1
66219,3,3,1,1,1,1,1,4,1,1,30,193,0,1
66220,4,2,1,1,1,1,1,2,1,1,30,193,0,1
66221,5,3,1,1,1,1,1,3,1,1,30,193,0,1
66222,1,3,1,1,1,1,1,2,1,1,30,193,0,1
66223,2,3,1,1,1,1,1,6,1,1,30,193,0,1
66224,3,3,1,1,1,1,1,1,1,1,30,193,0,1
66225,4,3,1,1,1,1,1,4,1,1,30,193,0,1
66226,5,3,1,1,1,1,1,4,1,1,30,193,0,1
66227,1,3,1,1,1,1,1,1,1,1,30,193,0,1
66228,3,3,1,1,1,1,1,4,1,1,30,193,0,1
66229,4,3,1,1,1,1,1,5,1,1,30,193,0,1
66230,1,2,6,5,1,1,1,4,1,1,30,193,0,1
66231,2,2,4,2,1,1,1,5,1,1,30,193,0,1
66232,3,1,2,2,1,2,2,4,1,1,30,193,0,1
66233,4,2,6,2,1,1,2,3,1,1,30,193,0,1
66234,5,1,4,2,2,2,2,1,1,1,30,193,0,1
66235,1,2,1,2,1,1,1,3,1,1,30,193,0,1
66236,2,2,4,2,1,1,1,5,1,1,30,193,0,1
66237,3,2,6,2,1,2,1,3,1,1,30,193,0,1
66238,3,2,1,1,1,1,2,2,1,1,30,115,0,1
66239,4,3,1,1,1,2,2,1,1,1,30,115,0,1
66240,5,3,1,1,1,1,1,2,1,1,30,115,0,1
66241,1,3,1,1,1,1,1,1,1,1,30,115,0,1
66242,2,3,1,1,1,1,1,2,1,1,30,115,0,1
66243,3,2,1,1,1,1,1,3,1,1,30,115,0,1
66244,4,2,2,1,1,1,1,4,1,1,30,115,0,1
66245,5,2,1,1,1,1,1,4,1,1,30,115,0,1
66246,1,2,2,2,1,2,2,7,1,1,30,115,0,1
66247,2,1,2,2,1,1,2,4,1,1,30,115,0,1
66248,3,2,4,1,1,2,2,3,1,1,30,115,0,1
66249,5,2,1,1,1,1,2,6,1,1,30,115,0,1
66250,1,3,1,1,1,1,1,5,1,1,30,124,0,1
66251,2,2,2,1,1,2,1,1,1,1,30,124,0,1
66252,3,2,1,1,1,1,1,5,1,1,30,124,0,1
66253,4,2,1,1,1,1,1,2,1,1,30,124,0,1
66254,5,2,1,1,1,1,1,3,1,1,30,124,0,1
66255,6,3,1,1,1,1,2,7,1,1,30,124,0,1
66256,7,2,1,1,1,1,1,3,1,1,30,124,0,1
66257,8,2,2,1,1,1,1,3,1,1,30,124,0,1
66258,9,3,1,1,1,1,2,2,1,1,30,124,0,1
66259,10,2,2,1,1,1,1,4,1,1,30,124,0,1
66260,11,3,1,1,1,1,1,1,1,1,30,124,0,1
66261,12,2,1,1,1,1,2,1,1,1,30,124,0,1
66262,14,2,1,1,1,1,1,4,1,1,30,124,0,1
66263,15,3,2,1,1,1,2,3,1,1,30,124,0,1
66264,16,2,1,1,1,1,1,4,1,1,30,124,0,1
66265,17,3,1,1,1,1,1,4,1,1,30,124,0,1
66266,19,3,1,1,1,1,1,4,1,1,30,124,0,1
66267,20,2,1,1,1,1,1,4,1,1,30,124,0,1
66268,2,2,1,1,1,1,1,5,1,1,30,128,0,1
66269,3,2,2,1,1,1,1,4,1,1,30,128,0,1
66270,4,2,1,2,1,1,1,9,1,1,30,128,0,1
